IP_Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Anomaly_Count,Top_User_Agent,Top_Location
173.133.111.232,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,3,3,3,0,Firefox,Serbia
173.135.196.83,1,1,0,0,0,0,1,0,1,1,1,0,Safari,France
173.138.65.173,5,0,0,0.8,0.2,0.2,0.2,0.6,4,5,5,0,Opera,Israel
173.140.26.246,1,0,0,1,0,0,0,1,1,1,1,0,Safari,Germany
173.141.116.179,6,0.166666667,0.166666667,0.166666667,0.5,0.166666667,0.333333333,0.5,5,6,6,0,Firefox,Myanmar
173.141.185.196,2,0,0,1,0,0,1,0,2,2,2,0,Chrome,Kuwait
173.141.246.105,1,0,0,0,1,0,0,1,1,1,1,0,Opera,Cocos (Keeling) Islands
173.142.148.143,1,0,0,0,1,1,0,0,1,1,1,0,Safari,Canada
173.144.106.185,1,1,0,0,0,0,0,1,1,1,1,0,Edge,USA
173.144.222.82,3,0.333333333,0.666666667,0,0,0.666666667,0,0.333333333,3,3,3,0,Safari,Equatorial Guinea
173.145.51.189,1,0,0,0,1,1,0,0,1,1,1,0,Opera,France
173.148.141.42,1,0,0,1,0,1,0,0,1,1,1,0,Firefox,Canada
173.149.52.169,1,0,0,0,1,0,0,1,1,1,1,0,Opera,Germany
173.153.155.39,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Bot,Swaziland
173.156.109.29,1,1,0,0,0,0,1,0,1,1,1,0,Firefox,Canada
173.157.69.150,4,0.25,0.75,0,0,0,0.25,0.75,3,4,3,1,Chrome,Guinea
173.159.151.167,4,0.25,0.5,0,0.25,0.5,0.5,0,3,4,4,0,Firefox,British Virgin Islands
173.162.10.176,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Safari,Bolivia
173.163.181.34,4,0.25,0.25,0,0.5,0.25,0.25,0.5,1,4,4,1,Safari,Burundi
173.163.6.139,1,0,0,1,0,1,0,0,1,1,1,0,Safari,Germany
173.168.40.142,5,0.6,0,0.2,0.2,0.6,0.2,0.2,4,5,5,0,Safari,China
173.17.175.53,1,0,0,1,0,0,1,0,1,1,1,0,Safari,Brazil
173.17.8.147,4,0.5,0.25,0,0.25,0.5,0.5,0,4,4,4,1,Bot,Algeria
173.172.14.16,1,0,0,0,1,0,0,1,1,1,1,0,Edge,USA
173.174.158.68,4,0.25,0.5,0.25,0,0.25,0.25,0.5,3,4,4,0,Safari,Swaziland
173.177.75.190,1,0,0,1,0,0,0,1,1,1,1,0,Bot,Brazil
173.181.221.47,3,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,2,3,3,0,Chrome,Timor-Leste
173.181.231.221,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Northern Mariana Islands
173.181.234.26,1,0,0,0,1,1,0,0,1,1,1,0,Edge,USA
173.182.168.124,1,0,0,1,0,0,0,1,1,1,1,0,Safari,France
173.188.15.50,2,0,0.5,0.5,0,0,0,1,2,2,2,0,Edge,Jamaica
173.188.198.15,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Congo
173.191.174.217,1,0,1,0,0,1,0,0,1,1,1,0,Opera,USA
173.192.22.210,1,1,0,0,0,0,0,1,1,1,1,0,Safari,Croatia
173.193.152.238,2,0,0.5,0,0.5,0.5,0.5,0,2,2,2,0,Chrome,Barbados
173.193.237.255,1,1,0,0,0,0,0,1,1,1,1,0,Edge,Germany
173.193.252.124,4,0.5,0.25,0,0.25,0.25,0.25,0.5,3,4,4,1,Opera,United States of America
173.194.142.228,2,1,0,0,0,0,0,1,2,2,2,0,Opera,China
173.195.25.82,1,0,0,1,0,0,0,1,1,1,1,0,Edge,Greece
173.197.124.127,8,0.375,0.375,0.25,0,0.375,0,0.625,5,8,8,0,Opera,Zambia
173.197.76.156,1,0,1,0,0,1,0,0,1,1,1,0,Opera,Cyprus
173.2.95.23,1,0,0,0,1,0,1,0,1,1,1,0,Edge,Canada
173.200.195.96,6,0.333333333,0.166666667,0,0.5,0.333333333,0.666666667,0,4,6,6,0,Firefox,Iraq
173.201.11.214,1,0,0,0,1,0,1,0,1,1,1,0,Chrome,United Arab Emirates
173.202.69.10,3,0.666666667,0.333333333,0,0,0.666666667,0,0.333333333,2,3,3,0,Opera,Ethiopia
173.203.130.66,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,0,Bot,Burundi
173.204.242.181,1,0,0,1,0,1,0,0,1,1,1,0,Safari,China
173.204.45.37,3,1,0,0,0,0,0.666666667,0.333333333,2,3,3,0,Safari,Austria
173.206.246.133,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,1,Edge,Serbia
173.207.231.175,5,0.4,0.4,0,0.2,0.4,0,0.6,4,5,5,0,Edge,French Southern Territories
173.209.115.22,4,0,0.75,0,0.25,0.5,0,0.5,2,4,4,0,Opera,Fiji
173.212.127.83,5,0.2,0.4,0.2,0.2,1,0,0,4,5,5,0,Chrome,Cayman Islands
173.212.185.40,3,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,2,3,3,0,Firefox,Cook Islands
173.213.11.147,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,4,4,4,0,Chrome,Madagascar
173.213.125.188,3,0.333333333,0.333333333,0.333333333,0,0,0,1,3,3,3,0,Chrome,Zambia
173.216.152.153,1,1,0,0,0,0,1,0,1,1,1,1,Firefox,Germany
173.216.214.243,3,0,0.666666667,0.333333333,0,0.333333333,0,0.666666667,2,3,3,0,Edge,Faroe Islands
173.219.68.155,1,0,1,0,0,0,1,0,1,1,1,0,Opera,Germany
173.221.121.40,3,0,1,0,0,0.666666667,0,0.333333333,2,3,3,0,Opera,Fiji
173.222.188.95,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Opera,Antarctica (the territory South of 60 deg S)
173.223.96.69,1,0,1,0,0,1,0,0,1,1,1,0,Edge,France
173.224.146.158,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,0,Bot,Armenia
173.224.44.206,2,0,0.5,0.5,0,0,1,0,2,2,2,0,Edge,Czech Republic
173.228.206.225,1,0,0,0,1,0,1,0,1,1,1,0,Firefox,China
173.230.82.34,3,0,0.666666667,0,0.333333333,0.333333333,0.666666667,0,2,3,3,0,Bot,Slovenia
173.231.158.30,1,0,0,0,1,0,0,1,1,1,1,0,Safari,France
173.233.225.134,1,1,0,0,0,0,0,1,1,1,1,0,Firefox,France
173.234.16.76,4,0,0.5,0.25,0.25,1,0,0,3,4,4,0,Firefox,Japan
173.239.129.192,7,0.428571429,0.142857143,0.142857143,0.285714286,0.428571429,0.285714286,0.285714286,3,7,7,0,Opera,Korea
173.239.18.41,1,0,0,1,0,1,0,0,1,1,1,0,Bot,Canada
173.241.42.157,6,0.333333333,0.166666667,0.166666667,0.333333333,0.166666667,0,0.833333333,6,6,6,0,Chrome,United Kingdom
173.242.224.135,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,3,4,4,0,Chrome,Turkmenistan
173.243.101.133,1,1,0,0,0,1,0,0,1,1,1,0,Opera,Germany
173.243.52.18,1,1,0,0,0,0,0,1,1,1,1,0,Edge,Brazil
173.244.185.138,1,0,1,0,0,1,0,0,1,1,1,0,Firefox,France
173.244.186.54,1,0,1,0,0,1,0,0,1,1,1,0,Bot,Germany
173.244.56.217,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Edge,Pitcairn Islands
173.246.121.66,1,0,0,0,1,0,0,1,1,1,1,0,Safari,Georgia
173.249.32.82,2,0,0,1,0,0.5,0,0.5,2,2,2,0,Edge,Croatia
173.25.127.105,6,0.5,0.166666667,0.166666667,0.166666667,0.333333333,0,0.666666667,4,6,6,0,Edge,Belarus
173.25.238.39,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,USA
173.250.120.46,1,0,1,0,0,1,0,0,1,1,1,0,Edge,France
173.250.235.75,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Germany
173.253.78.181,4,0.25,0.25,0.25,0.25,0.5,0,0.5,3,4,4,0,Firefox,Mali
173.28.87.205,5,0.4,0.2,0.4,0,0.4,0.4,0.2,3,5,5,0,Safari,Nigeria
173.29.108.39,1,0,0,0,1,1,0,0,1,1,1,0,Opera,India
173.33.255.0,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,Germany
173.37.217.133,5,0.6,0.2,0,0.2,0,0.4,0.6,4,5,5,1,Opera,Croatia
173.38.25.160,4,0.25,0.5,0.25,0,0.25,0,0.75,2,4,4,1,Chrome,British Virgin Islands
173.41.93.66,6,0.5,0.166666667,0.166666667,0.166666667,0.333333333,0.166666667,0.5,4,6,6,0,Chrome,Wallis and Futuna
173.46.159.172,1,1,0,0,0,0,0,1,1,1,1,0,Safari,Germany
173.53.11.126,1,1,0,0,0,0,1,0,1,1,1,0,Opera,Suriname
173.54.237.221,1,0,1,0,0,0,0,1,1,1,1,0,Opera,Benin
173.54.58.125,4,0.5,0.25,0.25,0,0.25,0.5,0.25,4,4,4,1,Edge,Botswana
173.55.150.83,1,0,0,1,0,1,0,0,1,1,1,0,Opera,Guyana
173.55.79.82,4,0,0.25,0.25,0.5,0,0,1,3,4,4,0,Opera,Bahamas
173.56.142.140,2,0,0,0,1,0.5,0,0.5,1,2,2,0,Firefox,Cote d'Ivoire
173.56.31.72,2,1,0,0,0,1,0,0,2,2,2,0,Firefox,Kuwait
173.56.85.148,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,United States Virgin Islands
173.58.35.115,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Opera,Uzbekistan
173.59.147.76,2,0.5,0,0,0.5,1,0,0,1,2,2,0,Safari,Papua New Guinea
173.60.117.126,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Bot,Ireland
173.60.133.130,1,0,0,0,1,0,0,1,1,1,1,0,Opera,Brazil
173.62.172.20,4,0.25,0,0.25,0.5,0,0.5,0.5,3,4,4,1,Firefox,Benin
173.63.117.191,6,0.5,0.166666667,0.333333333,0,0.5,0.166666667,0.333333333,4,6,5,0,Edge,Malaysia
173.66.60.69,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,Luxembourg
173.67.0.41,2,0.5,0,0,0.5,0,1,0,2,2,2,0,Edge,Seychelles
173.67.228.54,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Edge,Jamaica
173.68.178.25,1,0,1,0,0,1,0,0,1,1,1,0,Edge,Guam
173.74.93.184,4,0.75,0.25,0,0,0.25,0.5,0.25,3,4,4,2,Safari,Gambia
173.76.57.247,1,0,0,1,0,1,0,0,1,1,1,0,Safari,China
173.77.54.85,1,0,0,0,1,1,0,0,1,1,1,1,Bot,Germany
173.79.118.96,1,0,0,1,0,0,0,1,1,1,1,0,Opera,Germany
173.79.151.221,4,0,0.5,0.25,0.25,0.5,0.25,0.25,3,4,4,0,Safari,Bouvet Island (Bouvetoya)
173.79.5.225,4,0.25,0.25,0,0.5,0.5,0.5,0,4,4,4,0,Opera,Namibia
173.80.101.50,4,0,0,0.5,0.5,0.5,0,0.5,3,4,4,0,Firefox,Guernsey
173.80.70.180,1,0,0,1,0,1,0,0,1,1,1,0,Edge,France
173.81.212.186,5,0.2,0.2,0,0.6,0.8,0,0.2,5,5,5,0,Chrome,Guatemala
173.89.150.77,4,0.25,0.25,0.25,0.25,0.5,0.5,0,3,4,4,0,Edge,British Indian Ocean Territory (Chagos Archipelago)
173.9.17.219,3,1,0,0,0,0.333333333,0.333333333,0.333333333,2,3,3,0,Opera,Guernsey
173.9.199.28,4,0.5,0,0.25,0.25,1,0,0,2,4,4,0,Edge,Cote d'Ivoire
173.9.239.207,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,Vanuatu
173.94.116.108,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Dominica
173.97.64.29,5,0.4,0,0,0.6,0.6,0.2,0.2,3,5,5,0,Opera,Mongolia
173.99.28.140,3,0.666666667,0,0,0.333333333,0,0.666666667,0.333333333,2,3,3,0,Firefox,Guatemala
173.99.92.254,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Edge,Fiji
174.0.243.242,1,0,1,0,0,1,0,0,1,1,1,0,Chrome,Christmas Island
174.10.43.68,4,0.25,0.25,0.5,0,0,0.25,0.75,4,4,4,0,Chrome,Saint Kitts and Nevis
174.100.200.145,4,0,0.25,0.5,0.25,0.5,0,0.5,4,4,4,0,Firefox,Anguilla
174.100.23.50,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,3,3,3,0,Edge,Iraq
174.105.58.52,4,0.25,0.25,0.25,0.25,0.25,0.5,0.25,4,4,4,1,Opera,Thailand
174.106.192.77,1,0,1,0,0,0,0,1,1,1,1,0,Bot,Oman
174.106.80.52,4,0.25,0.25,0.5,0,0.25,0.25,0.5,3,4,4,0,Chrome,Bolivia
174.108.135.98,6,0.166666667,0.166666667,0.166666667,0.5,0.5,0.166666667,0.333333333,4,6,6,0,Bot,Tajikistan
174.108.169.116,1,1,0,0,0,0,1,0,1,1,1,0,Bot,Hong Kong
174.108.99.9,4,0,0.25,0.25,0.5,0.25,0,0.75,4,4,4,0,Edge,Equatorial Guinea
174.110.154.74,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Canada
174.110.158.88,9,0.111111111,0.111111111,0.555555556,0.222222222,0.222222222,0.222222222,0.555555556,5,9,9,0,Safari,Namibia
174.112.157.162,2,0,1,0,0,0.5,0,0.5,2,2,2,0,Firefox,Marshall Islands
174.114.218.10,1,0,0,1,0,0,0,1,1,1,1,1,Opera,Germany
174.116.185.183,2,0,0,0.5,0.5,0.5,0,0.5,1,2,2,0,Opera,Tunisia
174.116.38.53,1,0,0,1,0,1,0,0,1,1,1,0,Opera,India
174.12.112.238,3,1,0,0,0,0.333333333,0,0.666666667,2,3,3,0,Bot,Burundi
174.120.107.222,2,0.5,0.5,0,0,1,0,0,2,2,2,0,Safari,Bouvet Island (Bouvetoya)
174.126.189.198,4,0.75,0.25,0,0,0.5,0.25,0.25,4,4,4,0,Chrome,Burundi
174.128.0.47,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,0,Chrome,Antigua and Barbuda
174.128.178.101,7,0.428571429,0,0.285714286,0.285714286,0.571428571,0.142857143,0.285714286,4,7,7,0,Bot,Gabon
174.128.234.25,5,0.2,0.6,0,0.2,0.4,0.4,0.2,4,5,5,1,Firefox,Latvia
174.133.179.168,3,0.333333333,0.333333333,0.333333333,0,0,0,1,3,3,3,0,Bot,Austria
174.136.123.42,3,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,2,3,3,0,Chrome,Bahrain
174.136.147.141,1,0,0,0,1,0,0,1,1,1,1,0,Chrome,Canada
174.137.134.134,3,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Chrome,British Indian Ocean Territory (Chagos Archipelago)
174.137.216.253,4,0,0,0.75,0.25,0.5,0,0.5,4,4,4,0,Safari,Vanuatu
174.139.172.159,5,0.2,0,0.4,0.4,0.4,0.2,0.4,2,5,5,0,Opera,Puerto Rico
174.14.37.9,3,0.666666667,0,0,0.333333333,0.666666667,0.333333333,0,3,3,3,0,Safari,Saint Lucia
174.140.116.36,1,0,0,1,0,0,1,0,1,1,1,0,Firefox,Austria
174.142.19.52,1,0,0,0,1,0,0,1,1,1,1,0,Edge,Canada
174.143.124.108,6,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.166666667,0.5,5,6,6,0,Edge,Bermuda
174.143.222.210,1,0,1,0,0,0,0,1,1,1,1,0,Safari,India
174.143.56.105,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,4,4,4,0,Opera,Egypt
174.145.1.167,2,0,0,0,1,0.5,0.5,0,2,2,2,0,Bot,Afghanistan
174.149.250.162,4,0.5,0,0.25,0.25,0.25,0.5,0.25,2,3,4,0,Bot,Bouvet Island (Bouvetoya)
174.155.213.139,3,0,0,1,0,0.666666667,0,0.333333333,2,3,3,0,Opera,Tunisia
174.156.73.171,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,1,3,3,0,Firefox,Trinidad and Tobago
174.158.28.145,3,0,0,0.333333333,0.666666667,0.666666667,0.333333333,0,3,3,3,0,Opera,Libyan Arab Jamahiriya
174.16.74.216,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Safari,Grenada
174.160.87.44,3,0.333333333,0.333333333,0.333333333,0,1,0,0,3,3,3,0,Safari,Argentina
174.164.115.240,1,0,0,0,1,0,0,1,1,1,1,0,Edge,Brazil
174.169.147.125,7,0.571428571,0.142857143,0.142857143,0.142857143,0.571428571,0.142857143,0.285714286,5,7,7,1,Bot,Vanuatu
174.170.42.72,4,0.5,0.25,0,0.25,0.25,0.5,0.25,3,4,4,0,Chrome,Qatar
174.173.115.178,1,0,0,0,1,1,0,0,1,1,1,0,Edge,Germany
174.173.228.201,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Bolivia
174.175.245.46,2,0,1,0,0,0,0.5,0.5,1,2,2,0,Edge,Italy
174.175.5.239,1,0,0,1,0,0,0,1,1,1,1,0,Edge,USA
174.179.138.89,5,0.2,0.4,0.4,0,0,0.4,0.6,3,5,5,0,Firefox,Trinidad and Tobago
174.181.5.169,5,0.2,0,0.6,0.2,0.2,0.2,0.6,4,5,5,0,Opera,Christmas Island
174.182.27.173,1,0,1,0,0,1,0,0,1,1,1,0,Opera,Brazil
174.183.174.70,3,0.333333333,0,0,0.666666667,0,0.333333333,0.666666667,3,3,3,0,Edge,Australia
174.185.153.5,5,0,0,0.6,0.4,0.2,0.4,0.4,4,5,5,0,Bot,Kenya
174.186.20.47,1,0,1,0,0,1,0,0,1,1,1,0,Safari,India
174.186.53.171,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,France
174.187.116.26,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,France
174.189.152.97,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Opera,Cape Verde
174.189.187.169,2,0.5,0.5,0,0,0.5,0.5,0,2,2,2,0,Edge,Macao
174.19.150.76,2,0,1,0,0,1,0,0,2,2,2,0,Firefox,Belize
174.193.206.49,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Edge,Anguilla
174.195.14.241,1,0,0,0,1,1,0,0,1,1,1,1,Edge,Mexico
174.196.7.46,1,0,0,1,0,1,0,0,1,1,1,0,Bot,Germany
174.197.248.24,6,0.333333333,0,0.5,0.166666667,0.166666667,0.333333333,0.5,5,6,6,1,Safari,Georgia
174.199.129.155,3,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,2,3,3,0,Firefox,Trinidad and Tobago
174.199.167.90,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Firefox,Uganda
174.201.135.148,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,India
174.201.204.96,6,0,0.166666667,0.5,0.333333333,0.333333333,0.5,0.166666667,4,6,6,0,Edge,Comoros
174.203.237.10,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,0,Safari,New Zealand
174.206.110.45,2,0,0.5,0,0.5,0.5,0,0.5,1,2,2,0,Opera,Netherlands
174.207.82.225,4,0.25,0.25,0,0.5,0.5,0,0.5,4,4,4,0,Chrome,Norfolk Island
174.208.49.70,3,0.666666667,0.333333333,0,0,0,0,1,3,3,3,0,Bot,Turks and Caicos Islands
174.209.43.90,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Edge,Afghanistan
174.210.49.242,1,0,0,1,0,0,1,0,1,1,1,0,Firefox,India
174.212.235.225,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,2,4,4,0,Opera,Poland
174.216.11.126,1,1,0,0,0,0,1,0,1,1,1,0,Bot,Germany
174.216.64.88,5,0.4,0.2,0.2,0.2,0.6,0,0.4,5,5,5,0,Edge,Madagascar
174.220.179.103,1,0,0,1,0,1,0,0,1,1,1,0,Edge,Brazil
174.221.190.93,1,0,0,0,1,0,1,0,1,1,1,0,Firefox,China
174.225.174.67,5,0.4,0,0.4,0.2,0.4,0.4,0.2,4,5,5,0,Chrome,Saint Kitts and Nevis
174.225.246.152,3,0.333333333,0,0.333333333,0.333333333,1,0,0,3,3,3,0,Opera,Hong Kong
174.226.253.29,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Safari,Saint Barthelemy
174.228.150.161,3,0.333333333,0.333333333,0.333333333,0,0,0,1,3,3,3,0,Safari,Bulgaria
174.232.9.185,3,0,0.333333333,0.666666667,0,0,0.333333333,0.666666667,3,3,3,0,Bot,Kuwait
174.233.208.230,4,0,0.5,0,0.5,0.75,0.25,0,3,4,4,0,Bot,Slovenia
174.234.41.79,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,2,3,3,0,Safari,Guyana
174.235.247.205,4,0.25,0.25,0,0.5,0.75,0.25,0,3,4,4,0,Firefox,French Polynesia
174.237.40.137,4,0,0.25,0.25,0.5,0.5,0.25,0.25,3,4,4,0,Safari,Gambia
174.239.57.116,1,0,0,1,0,0,0,1,1,1,1,0,Safari,France
174.240.252.165,2,0.5,0.5,0,0,1,0,0,2,2,2,0,Chrome,Kazakhstan
174.242.122.103,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Bot,Lao People's Democratic Republic
174.248.131.3,6,0,0.5,0.333333333,0.166666667,0.333333333,0.166666667,0.5,3,6,6,0,Chrome,Philippines
174.248.139.242,3,0,1,0,0,0.333333333,0,0.666666667,2,3,3,0,Chrome,French Southern Territories
174.25.194.4,4,0.5,0.25,0,0.25,0.5,0.25,0.25,2,4,4,0,Chrome,Guadeloupe
174.252.242.90,1,0,0,1,0,1,0,0,1,1,1,0,Bot,India
174.253.27.68,6,0.333333333,0.166666667,0.333333333,0.166666667,0.5,0.5,0,3,6,6,0,Edge,Cuba
174.26.81.169,2,0.5,0.5,0,0,0,0.5,0.5,1,2,2,0,Edge,Palestinian Territory
174.27.29.58,1,1,0,0,0,0,1,0,1,1,1,0,Opera,Brazil
174.3.212.218,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Canada
174.3.6.243,4,0,0.5,0.25,0.25,0.75,0.25,0,2,4,4,0,Edge,Myanmar
174.30.173.205,5,0.2,0.4,0,0.4,0.4,0.2,0.4,3,5,5,0,Safari,Jordan
174.32.111.235,1,1,0,0,0,0,1,0,1,1,1,0,Opera,India
174.33.228.28,7,0.428571429,0.142857143,0.285714286,0.142857143,0.428571429,0.285714286,0.285714286,4,7,7,0,Firefox,Malaysia
174.35.194.126,1,1,0,0,0,1,0,0,1,1,1,0,Edge,Brazil
174.37.41.75,1,0,1,0,0,1,0,0,1,1,1,0,Safari,China
174.38.68.34,3,0,0.333333333,0,0.666666667,0.666666667,0.333333333,0,2,3,3,0,Edge,Tunisia
174.4.31.92,3,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,1,3,3,0,Edge,Sweden
174.41.68.242,1,1,0,0,0,0,0,1,1,1,1,0,Bot,India
174.42.212.68,3,0,0,0.666666667,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Opera,Costa Rica
174.43.178.92,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,0,Safari,Somalia
174.44.245.12,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,2,3,3,0,Bot,Mayotte
174.46.178.227,1,0,1,0,0,0,1,0,1,1,1,0,Edge,Germany
174.5.146.104,1,1,0,0,0,1,0,0,1,1,1,0,Safari,Brazil
174.52.62.180,2,0,1,0,0,0.5,0.5,0,2,2,2,0,Firefox,Bouvet Island (Bouvetoya)
174.55.219.212,4,0.5,0.5,0,0,0.5,0,0.5,3,4,4,0,Chrome,Georgia
174.55.253.96,5,0.4,0,0,0.6,0.2,0.6,0.2,3,5,5,1,Safari,Qatar
174.6.100.4,4,0.25,0.25,0.25,0.25,0.25,0,0.75,3,4,4,0,Bot,Iran
174.61.173.64,1,0,1,0,0,1,0,0,1,1,1,0,Edge,Jordan
174.68.86.99,5,0.4,0.2,0.4,0,0.4,0.4,0.2,3,5,4,0,Edge,Malawi
174.69.23.87,6,0.5,0,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,4,6,5,0,Edge,Bahamas
174.70.5.2,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,3,0,Edge,Comoros
174.71.179.234,1,0,0,1,0,0,0,1,1,1,1,1,Bot,Canada
174.74.184.234,2,0.5,0,0,0.5,1,0,0,1,2,2,0,Chrome,Saint Vincent and the Grenadines
174.74.3.135,5,0.4,0.2,0.4,0,0,0.4,0.6,3,5,5,0,Edge,Mauritania
174.75.13.51,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,2,3,3,0,Firefox,Greenland
174.77.198.81,5,0.6,0.2,0,0.2,0.4,0.2,0.4,3,5,5,0,Edge,Mexico
174.77.201.89,2,0,1,0,0,0.5,0,0.5,2,2,2,0,Opera,Costa Rica
174.77.61.54,5,0.2,0.4,0,0.4,0.4,0,0.6,3,5,5,1,Opera,Saint Vincent and the Grenadines
174.78.26.9,1,0,0,0,1,0,1,0,1,1,1,0,Safari,France
174.79.36.24,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Chrome,Comoros
174.79.4.245,3,0,0.666666667,0.333333333,0,0,0.666666667,0.333333333,2,3,3,0,Chrome,Western Sahara
174.8.53.255,1,1,0,0,0,0,1,0,1,1,1,0,Edge,France
174.80.50.107,7,0.285714286,0.285714286,0.285714286,0.142857143,0.285714286,0.285714286,0.428571429,3,7,7,0,Edge,Sao Tome and Principe
174.83.197.54,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Firefox,Turks and Caicos Islands
174.85.159.80,5,0.2,0.2,0.6,0,0.2,0.4,0.4,5,5,5,0,Bot,Georgia
174.85.39.227,2,0,1,0,0,1,0,0,2,2,2,0,Bot,Indonesia
174.86.38.138,3,0,0,0.333333333,0.666666667,0.333333333,0,0.666666667,2,3,3,0,Firefox,Bosnia and Herzegovina
174.91.157.143,5,0.2,0.6,0.2,0,0.4,0.4,0.2,2,5,5,0,Firefox,Puerto Rico
174.94.233.175,3,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,2,3,3,0,Bot,Spain
174.97.158.183,1,0,0,1,0,0,0,1,1,1,1,0,Bot,Moldova
174.97.213.99,3,0.666666667,0,0.333333333,0,0,0.333333333,0.666666667,3,3,3,0,Safari,Guernsey
175.10.3.40,3,0,0,1,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Safari,Nigeria
175.10.39.64,4,0.25,0.5,0.25,0,0.25,0,0.75,2,4,4,0,Safari,Romania
175.10.57.222,1,0,0,0,1,1,0,0,1,1,1,0,Safari,Honduras
175.100.86.96,5,0.2,0,0.2,0.6,0.6,0.2,0.2,3,5,5,0,Firefox,Syrian Arab Republic
175.106.168.119,1,0,1,0,0,1,0,0,1,1,1,0,Bot,China
175.106.86.204,5,0.6,0,0,0.4,0.8,0,0.2,5,5,5,0,Safari,Cook Islands
175.109.12.231,1,0,0,0,1,1,0,0,1,1,1,0,Edge,China
175.109.26.221,1,1,0,0,0,0,0,1,1,1,1,0,Edge,China
175.11.182.173,2,0.5,0.5,0,0,1,0,0,2,2,2,0,Safari,Cuba
175.11.252.55,5,0,0.4,0.6,0,0.6,0,0.4,4,5,5,0,Chrome,Indonesia
