IP Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Top_User_Agent,Top_Location,Label
209.239.140.255,1,1,0,0,0,0,0,1,1,1,1,Firefox,Uzbekistan,1
209.24.102.178,7,0.142857143,0,0.714285714,0.142857143,0.571428571,0,0.428571429,3,7,7,Bot,Aruba,-1
209.243.124.71,4,0.25,0.5,0.25,0,0.5,0,0.5,3,4,4,Safari,Palau,1
209.246.209.192,1,1,0,0,0,1,0,0,1,1,1,Chrome,Brazil,1
209.249.205.195,1,0,0,1,0,0,1,0,1,1,1,Safari,Gibraltar,1
209.249.247.90,1,0,1,0,0,0,1,0,1,1,1,Bot,Brazil,1
209.25.166.16,2,0.5,0,0,0.5,1,0,0,2,2,2,Edge,Maldives,1
209.25.223.71,6,0.333333333,0,0.333333333,0.333333333,0.333333333,0.5,0.166666667,4,6,5,Bot,Mozambique,-1
209.252.178.174,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Opera,Antigua and Barbuda,1
209.254.171.205,4,0,0.25,0.5,0.25,0.5,0.25,0.25,4,4,4,Safari,Bulgaria,-1
209.254.88.163,1,0,1,0,0,0,0,1,1,1,1,Chrome,Burkina Faso,1
209.29.225.99,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,3,4,4,Opera,French Polynesia,1
209.30.134.69,1,0,0,0,1,0,0,1,1,1,1,Edge,Cayman Islands,1
209.31.65.138,1,1,0,0,0,1,0,0,1,1,1,Chrome,Brazil,1
209.32.73.216,1,1,0,0,0,1,0,0,1,1,1,Chrome,Canada,1
209.37.225.200,4,0,0.25,0.5,0.25,0.5,0,0.5,4,4,4,Chrome,Chad,-1
209.38.195.6,1,0,0,1,0,0,0,1,1,1,1,Bot,USA,1
209.39.215.251,3,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667,3,3,3,Opera,Austria,1
209.4.219.35,3,0.666666667,0,0,0.333333333,0,0.666666667,0.333333333,3,3,3,Firefox,Guyana,1
209.40.71.90,2,0,0.5,0.5,0,0,0.5,0.5,2,2,2,Safari,Macao,1
209.41.60.172,4,0.25,0.25,0.25,0.25,0.25,0.5,0.25,3,4,4,Opera,Guinea,1
209.43.253.228,1,0,1,0,0,1,0,0,1,1,1,Firefox,France,1
209.45.196.241,1,1,0,0,0,0,1,0,1,1,1,Bot,Samoa,1
209.46.104.56,1,1,0,0,0,1,0,0,1,1,1,Chrome,Germany,1
209.49.170.118,1,0,1,0,0,1,0,0,1,1,1,Opera,Tokelau,1
209.5.148.15,1,0,0,1,0,0,1,0,1,1,1,Opera,China,1
209.50.219.84,4,0.25,0.5,0,0.25,0,0.5,0.5,4,4,4,Edge,Honduras,-1
209.52.253.162,3,0,0.666666667,0.333333333,0,1,0,0,2,3,3,Firefox,Malaysia,1
209.58.172.216,2,0,0.5,0.5,0,1,0,0,2,2,2,Opera,Cocos (Keeling) Islands,1
209.63.127.27,3,0,0.666666667,0,0.333333333,0,0.333333333,0.666666667,3,3,3,Firefox,Montserrat,1
209.63.175.197,1,1,0,0,0,0,1,0,1,1,1,Firefox,Marshall Islands,1
209.64.246.101,1,0,0,1,0,0,1,0,1,1,1,Bot,Germany,1
209.64.59.179,1,0,0,0,1,0,1,0,1,1,1,Safari,Germany,1
209.66.226.40,1,1,0,0,0,0,1,0,1,1,1,Bot,Brazil,1
209.66.39.5,1,0,0,1,0,1,0,0,1,1,1,Chrome,Germany,1
209.67.162.220,4,0.5,0,0,0.5,0,0.25,0.75,4,4,4,Edge,Solomon Islands,-1
209.68.232.235,4,0.5,0.25,0.25,0,0.25,0.25,0.5,4,4,4,Bot,Estonia,-1
209.69.136.70,1,0,1,0,0,0,0,1,1,1,1,Firefox,British Indian Ocean Territory (Chagos Archipelago),1
209.73.165.95,4,0.5,0.25,0.25,0,0.25,0,0.75,4,4,4,Safari,Vanuatu,-1
209.74.139.139,2,0,0.5,0.5,0,0,1,0,2,2,2,Bot,Malta,1
209.76.170.31,3,0.333333333,0,0,0.666666667,0.333333333,0,0.666666667,2,3,3,Safari,Rwanda,1
209.77.249.158,1,0,0,0,1,0,1,0,1,1,1,Safari,French Guiana,1
209.78.249.128,1,0,1,0,0,1,0,0,1,1,1,Firefox,Fiji,1
209.8.1.226,1,0,0,0,1,1,0,0,1,1,1,Opera,Canada,1
209.81.33.207,2,0,0,0.5,0.5,1,0,0,2,2,2,Bot,Egypt,1
209.85.47.152,5,0.8,0,0,0.2,0.8,0,0.2,4,5,5,Chrome,Indonesia,-1
209.88.229.182,1,0,1,0,0,0,0,1,1,1,1,Edge,USA,1
209.89.181.234,1,0,0,1,0,0,0,1,1,1,1,Edge,Haiti,1
209.90.22.143,1,0,1,0,0,0,1,0,1,1,1,Opera,India,1
209.90.246.39,5,0.4,0,0.4,0.2,0.4,0.2,0.4,4,5,5,Safari,Malawi,-1
209.91.184.82,8,0.125,0.125,0.5,0.25,0.25,0.375,0.375,4,8,8,Bot,Niger,-1
209.94.19.148,4,0,0.25,0.5,0.25,0.5,0,0.5,4,4,4,Firefox,Congo,-1
209.94.202.136,4,0.5,0.5,0,0,0.5,0,0.5,2,4,4,Edge,Niue,1
209.96.170.190,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Safari,Brazil,1
209.97.218.199,2,0,0,1,0,0,1,0,2,2,2,Firefox,Saint Helena,1
209.99.113.81,3,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,2,3,3,Firefox,Malaysia,1
21.100.164.81,1,0,1,0,0,1,0,0,1,1,1,Safari,Kiribati,1
21.102.245.189,5,0.4,0,0.6,0,0.4,0.2,0.4,3,5,5,Firefox,Morocco,1
21.103.58.4,1,0,0,0,1,1,0,0,1,1,1,Opera,South Africa,1
21.104.79.110,3,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,3,3,3,Bot,Sudan,1
21.105.196.180,1,0,1,0,0,0,0,1,1,1,1,Opera,Christmas Island,1
21.106.200.47,4,0.25,0.5,0,0.25,0.25,0,0.75,2,4,4,Bot,French Polynesia,1
21.107.98.178,1,0,1,0,0,1,0,0,1,1,1,Bot,India,1
21.11.43.141,2,0,0,1,0,0.5,0,0.5,2,2,2,Chrome,Mauritius,1
21.112.133.231,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,2,3,3,Edge,Afghanistan,1
21.112.221.235,4,0.25,0.25,0.5,0,0.5,0,0.5,3,4,4,Safari,Uzbekistan,1
21.113.200.251,1,0,0,1,0,0,0,1,1,1,1,Edge,India,1
21.113.252.222,1,1,0,0,0,0,1,0,1,1,1,Bot,Germany,1
21.114.23.8,2,0,0,0.5,0.5,0,0.5,0.5,1,2,2,Firefox,Suriname,1
21.117.114.98,5,0.2,0.2,0.6,0,0.2,0,0.8,4,5,5,Edge,Paraguay,-1
21.119.140.62,1,0,1,0,0,1,0,0,1,1,1,Edge,Tuvalu,1
21.121.141.94,3,0,0,0.666666667,0.333333333,0.666666667,0,0.333333333,3,3,3,Edge,Guernsey,1
21.123.255.7,4,0,0.5,0.5,0,0.5,0.25,0.25,2,4,4,Bot,Tuvalu,1
21.126.228.248,5,0,0,0.2,0.8,0.6,0,0.4,4,5,5,Opera,China,-1
21.127.116.37,1,0,1,0,0,0,0,1,1,1,1,Opera,Djibouti,1
21.128.185.100,1,0,1,0,0,0,0,1,1,1,1,Opera,Djibouti,1
21.128.19.181,5,0.2,0.2,0.4,0.2,0.4,0,0.6,4,5,5,Chrome,Equatorial Guinea,-1
21.129.181.88,3,0,0.666666667,0,0.333333333,0,0.333333333,0.666666667,2,3,2,Firefox,South Georgia and the South Sandwich Islands,1
21.129.40.129,6,0.333333333,0.166666667,0.333333333,0.166666667,0.166666667,0,0.833333333,5,6,6,Opera,Kiribati,-1
21.13.239.107,4,0.5,0.5,0,0,0.75,0.25,0,3,4,4,Edge,Nepal,1
21.130.0.73,1,1,0,0,0,0,1,0,1,1,1,Firefox,Ecuador,1
21.131.87.203,1,0,1,0,0,1,0,0,1,1,1,Firefox,Nigeria,1
21.133.108.60,1,0,1,0,0,0,0,1,1,1,1,Opera,Brazil,1
21.135.27.199,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,Firefox,Cambodia,1
21.139.136.216,2,0,0.5,0.5,0,0.5,0.5,0,1,2,2,Opera,Congo,1
21.139.166.182,1,0,0,0,1,1,0,0,1,1,1,Chrome,Canada,1
21.139.221.13,3,0,0,0.666666667,0.333333333,0.666666667,0.333333333,0,2,3,3,Bot,Paraguay,1
21.139.253.81,2,0,0,1,0,0,0,1,2,2,2,Bot,Switzerland,1
21.14.114.250,3,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,2,3,3,Firefox,Tokelau,1
21.143.75.241,3,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,2,3,3,Bot,Sri Lanka,1
21.145.141.34,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.666666667,0,3,3,3,Chrome,Sudan,1
21.145.252.109,4,0.75,0.25,0,0,0.25,0.25,0.5,3,4,4,Bot,New Zealand,1
21.152.80.225,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Bot,Svalbard & Jan Mayen Islands,1
21.156.235.69,1,0,1,0,0,0,0,1,1,1,1,Edge,China,1
21.159.118.95,1,0,0,0,1,0,0,1,1,1,1,Safari,USA,1
21.159.246.157,3,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,3,3,3,Firefox,Greenland,1
21.161.234.215,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666667,0,2,3,3,Chrome,Luxembourg,1
21.161.73.140,1,1,0,0,0,1,0,0,1,1,1,Bot,Bulgaria,1
21.163.219.197,6,0.166666667,0.5,0.166666667,0.166666667,0.333333333,0,0.666666667,3,6,6,Chrome,Belgium,-1
21.164.113.128,2,0,1,0,0,0,0,1,2,2,2,Bot,Belgium,1
21.165.9.28,1,0,0,1,0,0,0,1,1,1,1,Chrome,India,1
21.17.243.247,2,0.5,0.5,0,0,0.5,0.5,0,2,2,2,Edge,Qatar,1
21.170.38.176,1,0,1,0,0,0,1,0,1,1,1,Edge,Canada,1
21.174.33.141,5,0.2,0,0.4,0.4,0.6,0,0.4,4,5,5,Opera,Maldives,-1
21.174.92.75,6,0.5,0.333333333,0,0.166666667,0.166666667,0.166666667,0.666666667,5,6,6,Bot,Guyana,-1
21.175.211.255,2,0,0,0.5,0.5,0,0,1,2,2,2,Safari,Tajikistan,1
21.175.255.237,1,0,1,0,0,1,0,0,1,1,1,Chrome,Germany,1
21.175.70.112,1,0,1,0,0,0,1,0,1,1,1,Edge,Spain,1
21.176.238.123,5,0.4,0.4,0.2,0,0.4,0.4,0.2,3,5,5,Opera,United States Virgin Islands,1
21.179.233.66,1,1,0,0,0,0,0,1,1,1,1,Chrome,France,1
21.180.108.60,4,0.75,0,0,0.25,0,0.5,0.5,3,4,4,Opera,Yemen,1
21.180.125.147,1,0,0,0,1,0,1,0,1,1,1,Firefox,Ukraine,1
21.180.143.228,2,0.5,0.5,0,0,0.5,0.5,0,2,2,2,Firefox,Mauritania,1
21.183.107.141,1,1,0,0,0,1,0,0,1,1,1,Opera,Armenia,1
21.187.116.119,1,0,0,1,0,0,1,0,1,1,1,Firefox,India,1
21.187.189.166,1,0,0,0,1,1,0,0,1,1,1,Opera,United States of America,1
21.188.108.207,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Edge,New Caledonia,1
21.189.114.221,1,0,0,1,0,0,0,1,1,1,1,Bot,Germany,1
21.19.16.148,1,1,0,0,0,1,0,0,1,1,1,Safari,India,1
21.19.243.84,3,0.666666667,0.333333333,0,0,0.666666667,0,0.333333333,3,3,3,Bot,Heard Island and McDonald Islands,1
21.190.131.82,1,0,0,1,0,1,0,0,1,1,1,Bot,India,1
21.190.236.115,1,0,0,0,1,0,0,1,1,1,1,Safari,Canada,1
21.190.41.10,1,0,0,1,0,0,1,0,1,1,1,Firefox,United States of America,1
21.191.74.104,3,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,2,3,3,Safari,Bangladesh,1
21.192.215.74,5,0.6,0.2,0.2,0,0.2,0.4,0.4,3,5,5,Bot,Lao People's Democratic Republic,1
21.194.104.249,4,0,0.25,0.5,0.25,0.5,0,0.5,4,4,4,Chrome,Belarus,-1
21.194.121.223,4,0.5,0.5,0,0,0.25,0.5,0.25,3,4,4,Edge,Ethiopia,1
21.195.65.252,1,0,0,0,1,0,0,1,1,1,1,Firefox,France,1
21.199.201.112,1,0,0,0,1,1,0,0,1,1,1,Safari,USA,1
21.199.40.58,5,0.2,0,0.6,0.2,0.4,0.2,0.4,4,5,5,Opera,Equatorial Guinea,-1
21.20.85.196,5,0.6,0.4,0,0,0.4,0.2,0.4,4,5,5,Safari,Netherlands,-1
21.200.225.94,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,3,4,4,Safari,British Virgin Islands,1
21.200.83.128,2,0,0,1,0,0.5,0,0.5,2,2,2,Firefox,Chad,1
21.202.216.29,6,0.833333333,0,0,0.166666667,0.333333333,0.166666667,0.5,4,6,6,Safari,Namibia,-1
21.203.36.36,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Bot,Saint Kitts and Nevis,1
21.204.9.187,1,0,0,1,0,0,0,1,1,1,1,Firefox,Fiji,1
21.208.139.32,1,0,0,1,0,0,0,1,1,1,1,Edge,Brazil,1
21.210.180.212,4,0.25,0.5,0,0.25,0,0.5,0.5,2,4,4,Firefox,British Indian Ocean Territory (Chagos Archipelago),1
21.216.236.67,2,1,0,0,0,1,0,0,2,2,2,Opera,Bulgaria,1
21.217.190.134,4,0.25,0,0.75,0,0.5,0.25,0.25,3,4,4,Chrome,Tokelau,1
21.218.191.239,2,0,0,0,1,0.5,0,0.5,1,2,2,Bot,Czech Republic,1
21.218.21.71,4,0.25,0.25,0,0.5,0.25,0,0.75,3,4,4,Opera,Cameroon,1
21.218.250.61,1,1,0,0,0,1,0,0,1,1,1,Safari,Central African Republic,1
21.219.143.161,1,0,1,0,0,1,0,0,1,1,1,Opera,Brazil,1
21.219.150.232,1,0,0,1,0,0,0,1,1,1,1,Firefox,USA,1
21.219.254.58,1,0,0,1,0,1,0,0,1,1,1,Chrome,France,1
21.220.242.247,3,0,0.333333333,0,0.666666667,0.666666667,0,0.333333333,2,3,3,Edge,Georgia,1
21.220.38.225,1,1,0,0,0,1,0,0,1,1,1,Firefox,Tajikistan,1
21.227.220.69,5,0.2,0,0.2,0.6,0.2,0.2,0.6,3,5,5,Edge,Antarctica (the territory South of 60 deg S),1
21.228.143.225,8,0.25,0.25,0.25,0.25,0.75,0.125,0.125,5,8,8,Edge,South Africa,-1
21.228.44.72,4,0.25,0.5,0.25,0,0.5,0.25,0.25,3,4,4,Chrome,Finland,1
21.229.153.59,3,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,2,3,3,Bot,Brazil,1
21.23.54.102,4,0.25,0,0.5,0.25,0.25,0.25,0.5,3,4,4,Opera,Tajikistan,1
21.230.182.215,2,0,0,1,0,0.5,0,0.5,2,2,2,Firefox,Wallis and Futuna,1
21.232.89.143,4,0.25,0.5,0,0.25,0.75,0,0.25,4,4,4,Opera,Trinidad and Tobago,-1
21.234.71.130,1,0,1,0,0,1,0,0,1,1,1,Edge,Germany,1
21.236.186.61,1,0,0,0,1,0,0,1,1,1,1,Edge,France,1
21.236.6.135,2,0,0.5,0.5,0,0.5,0.5,0,2,2,2,Safari,Macao,1
21.239.102.53,4,0.25,0.5,0.25,0,0.5,0,0.5,3,4,4,Firefox,Liechtenstein,1
21.239.161.191,3,0,0,0.666666667,0.333333333,0.666666667,0,0.333333333,3,3,3,Bot,Paraguay,1
21.239.194.199,1,0,1,0,0,0,0,1,1,1,1,Safari,Zimbabwe,1
21.24.247.106,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Bot,Aruba,1
21.241.231.140,2,0.5,0,0.5,0,0,1,0,1,2,2,Firefox,Trinidad and Tobago,1
21.242.213.156,2,0,0,1,0,0.5,0.5,0,2,2,2,Opera,Pakistan,1
21.243.168.168,1,0,0,1,0,0,0,1,1,1,1,Firefox,India,1
21.243.196.101,4,0.25,0.5,0.25,0,0.25,0.25,0.5,4,4,4,Opera,Guam,-1
21.244.45.150,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0,2,3,3,Opera,Fiji,1
21.245.109.103,5,0,0.2,0.4,0.4,0.2,0,0.8,4,5,5,Edge,Mauritius,-1
21.245.111.59,3,0,0,0.666666667,0.333333333,0.666666667,0.333333333,0,3,3,3,Safari,Nicaragua,1
21.247.28.168,5,0,0.4,0.4,0.2,0.4,0.2,0.4,2,5,5,Safari,Russian Federation,1
21.248.72.46,1,0,1,0,0,0,0,1,1,1,1,Firefox,Germany,1
21.25.13.217,3,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333,2,2,3,Firefox,Bouvet Island (Bouvetoya),1
21.251.3.248,1,0,0,0,1,1,0,0,1,1,1,Chrome,China,1
21.252.148.71,3,0.333333333,0.666666667,0,0,0,0.666666667,0.333333333,3,3,3,Bot,Micronesia,1
21.27.113.74,8,0.125,0.375,0.25,0.25,0.5,0,0.5,6,8,7,Safari,South Africa,-1
21.29.249.108,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Firefox,Sierra Leone,1
21.30.17.103,4,0,0.5,0.25,0.25,0.25,0.25,0.5,3,4,4,Bot,French Southern Territories,1
21.31.141.73,1,0,0,1,0,0,1,0,1,1,1,Edge,Canada,1
21.31.219.199,1,0,0,0,1,0,0,1,1,1,1,Firefox,Brazil,1
21.31.89.93,4,0.5,0.25,0.25,0,1,0,0,4,4,3,Edge,Rwanda,-1
21.34.30.182,1,0,0,0,1,1,0,0,1,1,1,Bot,Germany,1
21.36.71.95,5,0,0.8,0.2,0,0.4,0.2,0.4,3,5,5,Firefox,Somalia,1
21.37.18.108,6,0.5,0,0.333333333,0.166666667,0.333333333,0.5,0.166666667,4,6,6,Chrome,Mauritius,-1
21.38.57.226,1,0,0,1,0,0,1,0,1,1,1,Safari,India,1
21.38.68.164,1,0,0,0,1,0,1,0,1,1,1,Bot,Canada,1
21.40.133.144,4,0.25,0.5,0,0.25,0.5,0,0.5,3,4,4,Edge,Timor-Leste,1
21.41.73.27,6,0.5,0,0.333333333,0.166666667,0.333333333,0.333333333,0.333333333,3,6,5,Safari,Niue,1
21.41.76.253,2,0,0,0.5,0.5,1,0,0,2,2,2,Opera,Nepal,1
21.41.8.12,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,Firefox,France,1
21.46.124.165,4,0,0.25,0.5,0.25,0,0.25,0.75,3,4,3,Bot,Oman,1
21.48.191.189,5,0.6,0,0.2,0.2,0.4,0.2,0.4,3,5,5,Bot,Indonesia,1
21.48.228.246,5,0.2,0.4,0,0.4,0.2,0.2,0.6,3,5,5,Bot,Kuwait,1
21.50.14.152,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,3,Opera,Dominica,1
21.56.94.79,4,0.25,0.5,0.25,0,0.25,0.25,0.5,2,4,4,Chrome,Seychelles,1
21.58.122.49,1,0,1,0,0,0,0,1,1,1,1,Safari,China,1
21.58.180.129,4,0.25,0,0.25,0.5,0.25,0.5,0.25,4,4,4,Firefox,Vietnam,-1
21.6.124.236,4,0.5,0.25,0,0.25,0.5,0.25,0.25,3,4,4,Edge,Afghanistan,1
21.60.240.84,3,0,0.333333333,0.666666667,0,0,0.333333333,0.666666667,2,3,3,Chrome,Antigua and Barbuda,1
21.61.235.49,3,0.333333333,0,0.333333333,0.333333333,1,0,0,2,3,3,Firefox,Tokelau,1
21.62.61.64,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,3,Safari,Iraq,1
21.64.248.206,1,0,1,0,0,0,0,1,1,1,1,Edge,Canada,1
21.65.141.4,7,0.571428571,0.285714286,0.142857143,0,0,0.285714286,0.714285714,5,7,5,Opera,Botswana,-1
21.65.188.101,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Firefox,Cyprus,1
21.68.229.168,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Firefox,Palau,1
21.69.148.180,4,0.25,0.25,0.5,0,0.5,0,0.5,4,4,3,Bot,Burkina Faso,-1
21.7.219.84,5,0.2,0.6,0,0.2,0.4,0.2,0.4,4,5,5,Safari,Peru,-1
21.70.207.212,1,0,0,1,0,0,0,1,1,1,1,Bot,Vanuatu,1
21.71.39.180,1,0,1,0,0,1,0,0,1,1,1,Chrome,Ethiopia,1
21.71.41.225,5,0.4,0.4,0.2,0,0.4,0.2,0.4,5,5,5,Firefox,Turks and Caicos Islands,-1
21.72.3.216,4,0.5,0,0.25,0.25,0.5,0,0.5,4,4,4,Opera,China,-1
21.73.55.107,4,0,0.25,0.5,0.25,0.25,0.25,0.5,4,4,4,Firefox,Northern Mariana Islands,-1
21.73.76.1,2,0,0.5,0,0.5,0.5,0.5,0,2,2,2,Chrome,French Southern Territories,1
21.74.13.85,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Safari,Bhutan,1
21.74.179.29,1,0,0,1,0,0,0,1,1,1,1,Bot,Canada,1
21.8.52.231,1,0,1,0,0,0,1,0,1,1,1,Edge,Ghana,1
21.83.103.88,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Safari,Nauru,1
21.83.141.17,6,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,3,6,6,Firefox,Oman,-1
21.9.225.226,4,0.5,0.5,0,0,0.5,0.25,0.25,3,4,4,Firefox,Qatar,1
21.91.109.119,1,0,1,0,0,0,0,1,1,1,1,Firefox,Brazil,1
21.93.209.163,4,0.5,0.25,0,0.25,0.5,0,0.5,3,4,4,Chrome,Greenland,1
21.94.83.125,1,0,0,0,1,0,0,1,1,1,1,Safari,Germany,1
21.95.25.160,5,0.6,0,0.2,0.2,0.4,0.2,0.4,4,5,5,Bot,Costa Rica,-1
21.98.141.130,3,0.333333333,0,0.333333333,0.333333333,0,0,1,3,3,3,Opera,Guatemala,1
210.10.140.26,3,0.333333333,0,0.333333333,0.333333333,0.666666667,0,0.333333333,2,3,3,Edge,Japan,1
210.102.226.246,1,0,0,1,0,1,0,0,1,1,1,Chrome,Niger,1
210.103.210.13,4,0,0.25,0.25,0.5,0.25,0.25,0.5,3,4,4,Chrome,Czech Republic,1
210.104.244.249,2,0,0.5,0.5,0,0.5,0.5,0,2,2,2,Safari,Brunei Darussalam,1
210.107.99.213,1,0,0,1,0,0,0,1,1,1,1,Edge,Germany,1
210.11.5.172,2,0,1,0,0,0,0.5,0.5,2,2,2,Edge,Switzerland,1
210.112.145.152,2,0,1,0,0,0,0.5,0.5,2,2,2,Bot,Oman,1
210.116.166.47,5,0.2,0.2,0.6,0,0.4,0.2,0.4,4,5,5,Edge,Tanzania,-1
210.116.89.203,7,0.142857143,0,0.285714286,0.571428571,0.285714286,0.285714286,0.428571429,4,7,7,Chrome,Niger,-1
210.117.224.247,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Bot,Mauritius,1
210.118.210.153,7,0,0.142857143,0.571428571,0.285714286,0.571428571,0.142857143,0.285714286,5,7,7,Safari,Lebanon,-1
210.121.88.70,2,0,0.5,0.5,0,1,0,0,2,2,2,Bot,Gibraltar,1
210.122.212.235,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Safari,Lao People's Democratic Republic,1
210.123.196.15,1,0,0,0,1,0,0,1,1,1,1,Firefox,India,1
210.127.184.43,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,Opera,American Samoa,1
210.129.172.233,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,Safari,Uruguay,1
210.129.26.54,5,0.6,0,0.2,0.2,0.6,0,0.4,5,5,5,Edge,Latvia,-1
210.13.234.220,5,0.4,0.2,0.4,0,0.4,0.2,0.4,3,5,5,Bot,British Virgin Islands,1
210.131.198.197,1,0,0,0,1,1,0,0,1,1,1,Edge,Sao Tome and Principe,1
210.132.112.178,4,0.25,0.5,0.25,0,0.25,0.25,0.5,3,4,4,Opera,Sri Lanka,1
210.134.80.135,1,0,0,0,1,0,1,0,1,1,1,Safari,USA,1
210.140.73.138,1,1,0,0,0,0,0,1,1,1,1,Firefox,France,1
210.141.121.56,1,0,0,1,0,0,0,1,1,1,1,Opera,USA,1
210.142.202.63,2,0.5,0,0.5,0,1,0,0,2,2,2,Edge,Bahamas,1
210.143.199.43,3,0,0.666666667,0.333333333,0,0.333333333,0,0.666666667,2,3,3,Chrome,Iran,1
210.143.62.125,1,0,0,1,0,1,0,0,1,1,1,Chrome,Paraguay,1
210.147.141.203,1,0,1,0,0,1,0,0,1,1,1,Bot,Germany,1
210.147.244.222,1,1,0,0,0,1,0,0,1,1,1,Opera,France,1
210.147.251.177,1,0,0,1,0,1,0,0,1,1,1,Safari,India,1
210.15.177.210,4,0.25,0.5,0.25,0,0.5,0.5,0,4,4,4,Safari,Italy,-1
210.153.204.9,1,0,0,1,0,0,0,1,1,1,1,Bot,India,1
210.155.116.29,1,0,0,1,0,0,0,1,1,1,1,Edge,Canada,1
210.155.117.202,3,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,2,3,3,Safari,Svalbard & Jan Mayen Islands,1
210.155.227.24,6,0.333333333,0.166666667,0.5,0,0.5,0,0.5,4,6,6,Opera,Angola,-1
210.157.150.218,3,0.333333333,0.666666667,0,0,0.333333333,0,0.666666667,3,3,2,Safari,French Southern Territories,1
210.158.173.73,3,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,3,3,3,Opera,Niger,1
210.158.209.221,3,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,3,3,3,Firefox,Cameroon,1
210.164.167.122,2,0,0,0,1,0,0.5,0.5,2,2,2,Firefox,Gabon,1
210.166.101.19,1,0,0,0,1,1,0,0,1,1,1,Safari,India,1
210.168.49.223,5,0,0.4,0,0.6,0.6,0.2,0.2,3,5,5,Bot,Bahrain,1
210.17.109.7,5,0.4,0.4,0,0.2,0.2,0.6,0.2,3,5,5,Bot,Italy,1
210.170.61.98,1,1,0,0,0,0,1,0,1,1,1,Bot,China,1
210.171.159.71,1,0,0,1,0,0,0,1,1,1,1,Edge,Canada,1
210.171.2.249,1,1,0,0,0,0,0,1,1,1,1,Firefox,China,1
210.171.227.113,1,0,1,0,0,1,0,0,1,1,1,Opera,Brazil,1
210.172.33.230,1,0,1,0,0,1,0,0,1,1,1,Chrome,France,1
210.172.93.98,6,0.333333333,0.166666667,0.166666667,0.333333333,0.666666667,0.166666667,0.166666667,6,6,6,Safari,Angola,-1
210.173.134.90,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Opera,Mongolia,1
210.173.25.240,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,Chrome,Libyan Arab Jamahiriya,1
210.175.129.38,3,0.333333333,0.333333333,0.333333333,0,0,0,1,2,3,3,Opera,Qatar,1
210.176.17.169,3,0,0,1,0,1,0,0,3,3,3,Safari,Georgia,1
210.177.245.152,5,0.2,0.2,0.2,0.4,0.4,0,0.6,3,5,5,Opera,Bangladesh,1
210.179.157.106,1,0,0,1,0,0,0,1,1,1,1,Firefox,USA,1
210.183.181.209,1,1,0,0,0,1,0,0,1,1,1,Bot,Afghanistan,1
210.183.72.200,2,1,0,0,0,0.5,0,0.5,2,2,2,Edge,Micronesia,1
210.187.17.223,1,0,0,0,1,0,0,1,1,1,1,Opera,France,1
